 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
938,938,predeclare,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#predeclare,,Appendix,,,,
939,939,prefix,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#prefix,,Appendix,,,,
940,940,prev,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#prev,,Appendix,,,,
941,941,quantity,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#quantity,,Appendix,,,,
942,942,real,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#real,,Appendix,,,,
943,943,reason,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#reason,,Appendix,,,,
944,944,ref,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ref,,Appendix,,,,
945,945,rend,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#rend,,Appendix,,,,
946,946,render,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#render,,Appendix,,,,
947,947,rendition,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#rendition,,Appendix,,,,
948,948,replacementPattern,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#replacementPattern,,Appendix,,,,
949,949,resp,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#resp,,Appendix,,,,
950,950,result,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#result,,Appendix,,,,
951,951,rhyme,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#rhyme,,Appendix,,,,
952,952,role,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#role,,Appendix,,,,
953,953,rotate,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#rotate,,Appendix,,,,
954,954,rows,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#rows,,Appendix,,,,
955,955,ruledLines,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ruledLines,,Appendix,,,,
956,956,sameAs,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#sameAs,,Appendix,,,,
957,957,sample,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#sample,,Appendix,,,,
958,958,scale,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#scale,,Appendix,,,,
959,959,scheme,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#scheme,,Appendix,,,,
960,960,scope,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#scope,,Appendix,,,,
961,961,scribe,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#scribe,,Appendix,,,,
962,962,scribeRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#scribeRef,,Appendix,,,,
963,963,script,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#script,,Appendix,,,,
964,964,scriptRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#scriptRef,,Appendix,,,,
965,965,select,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#select,,Appendix,,,,
966,966,seq,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#seq,,Appendix,,,,
967,967,sex,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#sex,,Appendix,,,,
968,968,since,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#since,,Appendix,,,,
969,969,size,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#size,,Appendix,,,,
970,970,social,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#social,,Appendix,,,,
971,971,sort,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#sort,,Appendix,,,,
972,972,sortKey,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#sortKey,,Appendix,,,,
973,973,source,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#source,,Appendix,,,,
974,974,space,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#space,,Appendix,,,,
975,975,spanTo,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#spanTo,,Appendix,,,,
976,976,split,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#split,,Appendix,,,,
977,977,start,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#start,,Appendix,,,,
978,978,status,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#status,,Appendix,,,,
979,979,stdDeviation,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#stdDeviation,,Appendix,,,,
980,980,style,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#style,,Appendix,,,,
981,981,subtype,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#subtype,,Appendix,,,,
982,982,synch,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#synch,,Appendix,,,,
983,983,tag,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#tag,,Appendix,,,,
984,984,tags,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#tags,,Appendix,,,,
985,985,target,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#target,,Appendix,,,,
986,986,targetEnd,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#targetEnd,,Appendix,,,,
987,987,targetLang,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#targetLang,,Appendix,,,,
988,988,targets,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#targets,,Appendix,,,,
989,989,targFunc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#targFunc,,Appendix,,,,
990,990,terminal,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#terminal,,Appendix,,,,
991,991,time,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#time,,Appendix,,,,
992,992,to,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#to,,Appendix,,,,
993,993,to-custom,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#to-custom,,Appendix,,,,
994,994,to-iso,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#to-iso,,Appendix,,,,
995,995,trans,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#trans,,Appendix,,,,
996,996,trunc,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#trunc,,Appendix,,,,
997,997,type,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#type,,Appendix,,,,
998,998,ulx,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#ulx,,Appendix,,,,
999,999,uly,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#uly,,Appendix,,,,
966,988,unit,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#unit,,Appendix,,,,
967,989,uri,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#uri,,Appendix,,,,
968,990,url,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#url,,Appendix,,,,
969,991,usage,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#usage,,Appendix,,,,
970,992,valid,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#valid,,Appendix,,,,
971,993,value,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#value,,Appendix,,,,
972,994,valueDatcat,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#valueDatcat,,Appendix,,,,
973,995,varSeq,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#varSeq,,Appendix,,,,
974,996,version,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#version,,Appendix,,,,
975,997,versionDate,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#versionDate,,Appendix,,,,
976,998,weights,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#weights,,Appendix,,,,
977,999,when,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#when,,Appendix,,,,
978,978,when-custom,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#when-custom,,Appendix,,,,
979,979,when-iso,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#when-iso,,Appendix,,,,
980,980,where,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#where,,Appendix,,,,
981,981,who,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#who,,Appendix,,,,
982,982,width,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#width,,Appendix,,,,
983,983,wit,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#wit,,Appendix,,,,
984,984,withId,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#withId,,Appendix,,,,
985,985,writtenLines,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#writtenLines,,Appendix,,,,
986,986,xml:base,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#xml_base,,Appendix,,,,
987,987,xml:id,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#xml_id,,Appendix,,,,
988,988,xml:lang,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#xml_lang,,Appendix,,,,
989,989,xml:space,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/REF-ATTS.html#xml_space,,Appendix,,,,
,,anyElement,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-anyElement.html,,,,,,
,,dataFacet,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-dataFacet.html,,,,,,
,,model,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.html,,,,,,
,,modelGrp,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-modelGrp.html,,,,,,
,,modelSequence,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-modelSequence.html,,,,,,
,,param,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-param.html,,,,,,
,,paramList,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-paramList.html,,,,,,
,,SchemaRef,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-schemaRef.html,,,,,,
,,Persona,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-persona.html,1,namesdates,"This is similar to the referent problem of Frege. This might have a use in some interpretations of figures (and perhaps a slightly different use for pholonological/morphological differences for two names, though believed to have been the same person)",,,
,,Empty,https://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-empty.html,0,tagdocs,,,,
