 ID,MY_ID,TEI-TAG,LINK,USE,Module,Note,Transcriber Short Cut,Palatte for Live Coder,Example
393,393,locusGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-locusGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-locusGrp.html</a>,,msdescription,,,,
394,394,m,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-m.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-m.html</a>,1,analysis,,,,
395,395,macro.anyXML,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.anyXML.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.anyXML.html</a>,,TEI infrastructure,,,,
396,396,macro.limitedContent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.limitedContent.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.limitedContent.html</a>,,TEI infrastructure,,,,
397,397,macro.paraContent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.paraContent.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.paraContent.html</a>,,TEI infrastructure,,,,
398,398,macro.phraseSeq,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.phraseSeq.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.phraseSeq.html</a>,,TEI infrastructure,,,,
399,399,macro.phraseSeq.limited,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.phraseSeq.limited.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.phraseSeq.limited.html</a>,,TEI infrastructure,,,,
400,400,macro.schemaPattern,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.schemaPattern.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.schemaPattern.html</a>,,tagdocs,,,,
401,401,macro.specialPara,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.specialPara.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.specialPara.html</a>,,TEI infrastructure,,,,
402,402,macro.xtext,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.xtext.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macro.xtext.html</a>,,TEI infrastructure,,,,
403,403,macroRef,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macroRef.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macroRef.html</a>,,tagdocs,,,,
404,404,macroSpec,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macroSpec.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-macroSpec.html</a>,,tagdocs,,,,
405,405,mapping,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-mapping.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-mapping.html</a>,,gaija,,,,
406,406,material,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-material.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-material.html</a>,,msdescription,,,,
407,407,measure,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-measure.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-measure.html</a>,,core,,,,
408,408,measureGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-measureGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-measureGrp.html</a>,,core,,,,
409,409,media,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-media.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-media.html</a>,,core,,,,
410,410,meeting,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-meeting.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-meeting.html</a>,,core,,,,
411,411,memberOf,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-memberOf.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-memberOf.html</a>,,tagdocs,,,,
412,412,mentioned,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-mentioned.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-mentioned.html</a>,,core,,,,
413,413,metamark,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-metamark.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-metamark.html</a>,,transc,,,,
414,414,metDecl,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-metDecl.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-metDecl.html</a>,,Verse,,,,
415,415,metSym,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-metSym.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-metSym.html</a>,,Verse,,,,
416,416,milestone,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-milestone.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-milestone.html</a>,,core,,,,
417,417,mod,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-mod.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-mod.html</a>,,transc,,,,
418,418,model,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.html</a>,,,,,,
419,419,modelGrp,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-modelGrp.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-modelGrp.html</a>,,,,,,
420,420,modelSequence,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-modelSequence.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-modelSequence.html</a>,,,,,,
421,421,model.addressLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.addressLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.addressLike.html</a>,,TEI infrastructure,,,,
422,422,model.addrPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.addrPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.addrPart.html</a>,,TEI infrastructure,,,,
423,423,model.applicationLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.applicationLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.applicationLike.html</a>,,TEI infrastructure,,,,
424,424,model.availabilityPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.availabilityPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.availabilityPart.html</a>,,TEI infrastructure,,,,
425,425,model.biblLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.biblLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.biblLike.html</a>,,TEI infrastructure,,,,
426,426,model.biblPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.biblPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.biblPart.html</a>,,TEI infrastructure,,,,
427,427,model.castItemPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.castItemPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.castItemPart.html</a>,,TEI infrastructure,,,,
428,428,model.catDescPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.catDescPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.catDescPart.html</a>,,TEI infrastructure,,,,
429,429,model.certLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.certLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.certLike.html</a>,,TEI infrastructure,,,,
430,430,model.choicePart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.choicePart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.choicePart.html</a>,,TEI infrastructure,,,,
431,431,model.common,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.common.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.common.html</a>,,TEI infrastructure,,,,
432,432,model.dateLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.dateLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.dateLike.html</a>,,TEI infrastructure,,,,
433,433,model.descLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.descLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.descLike.html</a>,,TEI infrastructure,,,,
434,434,model.dimLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.dimLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.dimLike.html</a>,,TEI infrastructure,,,,
435,435,model.div1Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div1Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div1Like.html</a>,,TEI infrastructure,,,,
436,436,model.div2Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div2Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div2Like.html</a>,,TEI infrastructure,,,,
437,437,model.div3Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div3Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div3Like.html</a>,,TEI infrastructure,,,,
438,438,model.div4Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div4Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div4Like.html</a>,,TEI infrastructure,,,,
439,439,model.div5Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div5Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div5Like.html</a>,,TEI infrastructure,,,,
440,440,model.div6Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div6Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div6Like.html</a>,,TEI infrastructure,,,,
441,441,model.div7Like,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div7Like.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.div7Like.html</a>,,TEI infrastructure,,,,
442,442,model.divBottom,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divBottom.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divBottom.html</a>,,TEI infrastructure,,,,
443,443,model.divBottomPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divBottomPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divBottomPart.html</a>,,TEI infrastructure,,,,
444,444,model.divGenLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divGenLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divGenLike.html</a>,,TEI infrastructure,,,,
445,445,model.divLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divLike.html</a>,,TEI infrastructure,,,,
446,446,model.divPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divPart.html</a>,,TEI infrastructure,,,,
447,447,model.divPart.spoken,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divPart.spoken.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divPart.spoken.html</a>,,spoken,,,,
448,448,model.divTop,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divTop.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divTop.html</a>,,TEI infrastructure,,,,
449,449,model.divTopPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divTopPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divTopPart.html</a>,,TEI infrastructure,,,,
450,450,model.divWrapper,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divWrapper.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.divWrapper.html</a>,,TEI infrastructure,,,,
451,451,model.editorialDeclPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.editorialDeclPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.editorialDeclPart.html</a>,,TEI infrastructure,,,,
452,452,model.egLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.egLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.egLike.html</a>,,TEI infrastructure,,,,
453,453,model.emphLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.emphLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.emphLike.html</a>,,TEI infrastructure,,,,
454,454,model.encodingDescPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.encodingDescPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.encodingDescPart.html</a>,,TEI infrastructure,,,,
455,455,model.entryLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.entryLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.entryLike.html</a>,,dictionary,,,,
456,456,model.entryPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.entryPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.entryPart.html</a>,,TEI infrastructure,,,,
457,457,model.entryPart.top,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.entryPart.top.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.entryPart.top.html</a>,,TEI infrastructure,,,,
458,458,model.featureVal.complex,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.featureVal.complex.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.featureVal.complex.html</a>,,TEI infrastructure,,,,
459,459,model.featureVal,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.featureVal.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.featureVal.html</a>,,TEI infrastructure,,,,
460,460,model.featureVal.single,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.featureVal.single.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.featureVal.single.html</a>,,TEI infrastructure,,,,
461,461,model.formPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.formPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.formPart.html</a>,,dictionary,,,,
462,462,model.frontPart.drama,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.frontPart.drama.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.frontPart.drama.html</a>,,TEI infrastructure,,,,
463,463,model.frontPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.frontPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.frontPart.html</a>,,TEI infrastructure,,,,
464,464,model.gLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.gLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.gLike.html</a>,,TEI infrastructure,,,,
465,465,model.global.edit,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.edit.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.edit.html</a>,,TEI infrastructure,,,,
466,466,model.global,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.html</a>,,TEI infrastructure,,,,
467,467,model.global.meta,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.meta.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.meta.html</a>,,TEI infrastructure,,,,
468,468,model.global.spoken,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.spoken.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.global.spoken.html</a>,,spoken,,,,
469,469,model.glossLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.glossLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.glossLike.html</a>,,TEI infrastructure,,,,
470,470,model.gramPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.gramPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.gramPart.html</a>,,dictionary,,,,
471,471,model.graphicLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.graphicLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.graphicLike.html</a>,,TEI infrastructure,,,,
472,472,model.headLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.headLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.headLike.html</a>,,TEI infrastructure,,,,
473,473,model.highlighted,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.highlighted.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.highlighted.html</a>,,TEI infrastructure,,,,
474,474,model.hiLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.hiLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.hiLike.html</a>,,TEI infrastructure,,,,
475,475,model.imprintPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.imprintPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.imprintPart.html</a>,,TEI infrastructure,,,,
476,476,model.inter,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.inter.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.inter.html</a>,,TEI infrastructure,,,,
477,477,model.labelLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.labelLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.labelLike.html</a>,,TEI infrastructure,,,,
478,478,model.limitedPhrase,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.limitedPhrase.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.limitedPhrase.html</a>,,TEI infrastructure,,,,
479,479,model.linePart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.linePart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.linePart.html</a>,,TEI infrastructure,,,,
480,480,model.listLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.listLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.listLike.html</a>,,TEI infrastructure,,,,
481,481,model.lLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.lLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.lLike.html</a>,,TEI infrastructure,,,,
482,482,model.lPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.lPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.lPart.html</a>,,TEI infrastructure,,,,
483,483,model.measureLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.measureLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.measureLike.html</a>,,TEI infrastructure,,,,
484,484,model.milestoneLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.milestoneLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.milestoneLike.html</a>,,TEI infrastructure,,,,
485,485,model.morphLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.morphLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.morphLike.html</a>,,dictionary,,,,
486,486,model.msItemPart,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.msItemPart.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.msItemPart.html</a>,,TEI infrastructure,,,,
487,487,model.msQuoteLike,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.msQuoteLike.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.msQuoteLike.html</a>,,TEI infrastructure,,,,
488,488,model.nameLike.agent,<a href="http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.nameLike.agent.html">http://www.tei-c.org/release/doc/tei-p5-doc/en/html/ref-model.nameLike.agent.html</a>,,TEI infrastructure,,,,
